Plot_ID,Date,stage,B2,B3,B4,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,VV,VH
84,14-04-2019,LRS,0.114959,0.1098252,0.0819567,0.1197097,0.2624629,0.3457692,0.3325611,0.3811749,0.1821097,0.0892304,-12.47,-20.883
7,05-03-2018,LVS,0.1232826,0.1110568,0.0947962,0.1207873,0.2089228,0.2644664,0.2520926,0.280451,0.17758,0.1059029,-8.848,-18.156
6,13-02-2019,MVS,0.1009063,0.0903666,0.0573679,0.0964313,0.2344679,0.2918331,0.2818913,0.2981458,0.1510437,0.0744447,-10.983,-18.799
71,23-02-2019,MVS,0.104335,0.0887849,0.0584786,0.0830534,0.2439428,0.3577775,0.339516,0.382647,0.1538683,0.0655365,-11.703,-19.192
33,05-03-2019,LVS,0.0994697,0.0846554,0.0582753,0.0790473,0.2430222,0.3940934,0.3739988,0.4207824,0.161785,0.072885,-15.662,-19.59
96,24-01-2019,EVS,0.1776285,0.1614729,0.1450185,0.1647666,0.2003529,0.2194686,0.1949471,0.2225097,0.1262262,0.0757792,-15.558,-22.578
17,25-03-2018,ERS,0.1395213,0.1225079,0.1001852,0.1159534,0.2230545,0.3227866,0.3109394,0.3593586,0.151721,0.0710015,-10.965,-15.225
79,23-02-2019,MVS,0.1085757,0.0996635,0.0655423,0.0984905,0.249024,0.3318297,0.3150947,0.3547211,0.158899,0.0740997,-11.33,-18.489
53,23-02-2019,MVS,0.1066363,0.091839,0.0589975,0.087879,0.2742228,0.3987476,0.3806004,0.4271862,0.185041,0.0792966,-14.749,-17.713
63,30-03-2019,ERS,0.1227529,0.1127859,0.0811293,0.1120201,0.2497364,0.3577856,0.347286,0.3952139,0.1534667,0.0698091,-10.34,-17.193
79,04-05-2019,MS,0.1588068,0.168455,0.2072658,0.2381832,0.2900538,0.3290542,0.3257743,0.3745302,0.386435,0.255201,-12.002,-20.948
63,05-03-2018,LVS,0.1195256,0.1098294,0.0843159,0.1166586,0.2452691,0.3040366,0.3004474,0.3323121,0.1659197,0.0804465,-11.985,-20.614
22,09-04-2018,LRS,0.1121292,0.1048324,0.0732499,0.1083994,0.2607718,0.3630265,0.3407336,0.3973355,0.1602511,0.0711603,-10.093,-18.322
42,05-03-2018,LVS,0.1128905,0.0980489,0.0672884,0.0912398,0.2618684,0.4027063,0.3974068,0.4349714,0.1780102,0.0775874,-13.443,-18.484
15,05-03-2019,LVS,0.0998189,0.0850328,0.0572832,0.0789955,0.2550634,0.4122539,0.3927733,0.4420421,0.1687312,0.0744401,-14.363,-21.731
24,14-04-2019,LRS,0.1167938,0.1130257,0.0895709,0.1288897,0.2728387,0.3535797,0.329832,0.3938827,0.2135557,0.1087465,-15.37,-19.23
12,05-03-2018,LVS,0.1159485,0.1036477,0.0760345,0.104965,0.2379112,0.3102004,0.3040457,0.3401706,0.1436351,0.0662401,-10.423,-17.795
4,20-03-2019,ERS,0.1118057,0.1002848,0.0701531,0.0968016,0.2449744,0.3703526,0.3480707,0.4059716,0.1485333,0.0642224,-12.285,-17.334
15,14-01-2019,EVS,0.1279929,0.1083921,0.0913501,0.1039264,0.1167293,0.1233917,0.1085556,0.119898,0.0471772,0.0284963,-10.785,-18.29
46,09-04-2018,LRS,0.1129238,0.1045151,0.0743495,0.1107408,0.2627516,0.3678499,0.3497015,0.4079678,0.1705904,0.0791537,-12.187,-16.934
41,14-01-2019,EVS,0.1371269,0.1218693,0.1075123,0.120602,0.1276939,0.135098,0.1234115,0.1273306,0.0399367,0.0218673,-19.969,-23.465
37,20-03-2019,ERS,0.1100759,0.095719,0.0657484,0.0882085,0.2349651,0.3725717,0.3579494,0.4062767,0.1657995,0.0737481,-15.266,-21.898
39,04-05-2019,MS,0.1515074,0.158072,0.1924843,0.230769,0.2836819,0.3234063,0.320297,0.3709747,0.4079403,0.2706226,-13.158,-22.108
51,14-01-2019,EVS,0.1370714,0.1222311,0.1087272,0.1262578,0.1423036,0.1532065,0.1425238,0.1529933,0.0493824,0.027136,-13.122,-31.298
24,09-04-2018,LRS,0.1100062,0.1006513,0.0690964,0.0999111,0.2742465,0.4023984,0.3817509,0.4452033,0.1843412,0.0820782,-10.819,-16.029
57,05-03-2018,LVS,0.1127999,0.0965662,0.0676902,0.0885864,0.2531873,0.3959986,0.3892372,0.4266734,0.1737783,0.0747838,-13.204,-19.805
89,14-04-2019,LRS,0.1156793,0.1107257,0.0830056,0.1228586,0.2616539,0.3407427,0.3258371,0.379753,0.1753891,0.0840821,-11.783,-18.056
21,23-02-2018,MVS,0.1152204,0.100947,0.0692691,0.0936038,0.2656771,0.3998134,0.3812116,0.4318446,0.1752993,0.0748351,-12.178,-18.283
42,04-05-2019,MS,0.1588576,0.169967,0.2175541,0.2558531,0.3067618,0.3512903,0.3528429,0.401213,0.4433227,0.290528,-14.68,-18.162
49,23-02-2019,MVS,0.1041207,0.0902317,0.0576241,0.0841341,0.2546747,0.3639717,0.3501491,0.3884686,0.1511068,0.0648748,-13.459,-17.327
92,09-04-2018,LRS,0.1093555,0.0974966,0.0673368,0.0979878,0.2570518,0.3854187,0.3657785,0.420805,0.1594302,0.0674396,-9.682,-15.731
56,13-02-2019,MVS,0.1030305,0.0953633,0.0558997,0.0977616,0.2918513,0.3798548,0.3664944,0.399146,0.1893442,0.0830314,-10.498,-19.359
96,24-04-2018,MS,0.118619,0.1122024,0.0959375,0.1235028,0.2273533,0.2917737,0.2834703,0.3282464,0.2016611,0.1101855,-8.658,-14.325
2,30-03-2019,ERS,0.1212356,0.1090447,0.0794846,0.1045839,0.2362013,0.3480618,0.3350985,0.3854905,0.144859,0.062896,-12.306,-15.874
94,13-02-2019,MVS,0.1051051,0.1033009,0.0597721,0.1073737,0.2658523,0.3213902,0.3159154,0.329628,0.1535749,0.0745058,-9.24,-22.305
19,29-01-2018,EVS,0.1246299,0.1122958,0.0809488,0.1173764,0.1839794,0.201473,0.1864363,0.199802,0.0996277,0.0533641,-10.38,-19.527
15,30-03-2019,ERS,0.1202709,0.1077773,0.078483,0.1036679,0.2379871,0.3621449,0.3508175,0.400087,0.1516678,0.0672076,-10.009,-16.854
42,14-04-2019,LRS,0.1161835,0.1120435,0.0830528,0.1244908,0.2806643,0.3685019,0.3548725,0.4074493,0.1945686,0.0934705,-9.959,-18.279
66,13-02-2019,MVS,0.1029629,0.0948283,0.0598804,0.1034278,0.3055149,0.4054061,0.4066613,0.4342407,0.1917141,0.08796,-11.406,-24.772
13,24-04-2019,MS,0.1165855,0.1165647,0.1019719,0.1471451,0.275433,0.3292366,0.3229908,0.3646082,0.2394006,0.1317734,-9.017,-15.105
36,08-02-2018,EVS,0.1056073,0.110319,0.0692264,0.1180306,0.1976879,0.220937,0.2150993,0.2265441,0.1145218,0.0621842,-11.154,-21.642
41,04-05-2019,MS,0.1547038,0.1621653,0.2045207,0.2408959,0.2913653,0.3301735,0.3276111,0.3827061,0.4185204,0.2723122,-12.018,-20.313
81,05-03-2018,LVS,0.1175818,0.1020898,0.0787166,0.1026874,0.2041298,0.2784835,0.2897507,0.2996627,0.1508704,0.0798763,-13.116,-17.735
85,04-05-2019,MS,0.1596899,0.169044,0.212197,0.2463515,0.2961505,0.3383095,0.3356346,0.3888046,0.4276925,0.2810335,-13.959,-21.077
4,23-02-2018,MVS,0.1243978,0.1135888,0.0926103,0.1226489,0.2237017,0.2798386,0.2664117,0.297844,0.1826991,0.1033024,-11.034,-17.231
85,14-01-2019,EVS,0.1228734,0.1071156,0.0866483,0.1113014,0.1391632,0.1502154,0.1396189,0.1485517,0.0684685,0.032438,-15.148,-24.387
19,24-04-2018,MS,0.1153542,0.1081905,0.0906494,0.11971,0.2248534,0.288482,0.2821175,0.3239824,0.1957671,0.1041206,-8.137,-14.819
39,23-02-2018,MVS,0.1156172,0.1028498,0.0699485,0.0982544,0.2596392,0.3626976,0.3464963,0.3845535,0.175094,0.0799282,-12.012,-17.004
86,30-03-2019,ERS,0.1201024,0.108577,0.0777578,0.106045,0.2534706,0.3798046,0.3705505,0.4178592,0.1599866,0.0708328,-10.298,-16.394
83,14-01-2018,EVS,0.1428401,0.1280115,0.1262299,0.1424414,0.1508389,0.1730251,0.1510366,0.178541,0.1535414,0.1001403,-15.001,-21.88
63,09-04-2018,LRS,0.1160929,0.1098662,0.0828937,0.1169924,0.2403073,0.3097773,0.2895469,0.3382224,0.1806387,0.0958707,-11.107,-15.594
60,05-03-2019,LVS,0.0980545,0.0832377,0.0539418,0.0756689,0.2595848,0.4142119,0.3954833,0.4438237,0.1641848,0.0693652,-17.599,-22.618
35,25-03-2018,ERS,0.1353752,0.1159174,0.0901369,0.102246,0.2282919,0.3581364,0.3457436,0.3939055,0.1618582,0.0696527,-15.954,-20.206
42,23-02-2018,MVS,0.1150891,0.1022894,0.0689833,0.096216,0.2642345,0.3692053,0.3524409,0.3920296,0.1731291,0.076332,-14.852,-14.761
80,30-03-2019,ERS,0.120034,0.1085726,0.078694,0.1048091,0.2431575,0.372305,0.3622875,0.4174639,0.1551792,0.0694328,-10.036,-13.616
50,04-05-2019,MS,0.1516903,0.1591606,0.1933121,0.2306789,0.2811351,0.3184413,0.3127894,0.3627656,0.3956436,0.2658314,-12.721,-18.721
94,08-02-2018,EVS,0.0961379,0.0842419,0.0634212,0.0865427,0.1212647,0.138022,0.1210951,0.1408232,0.0504432,0.0256754,-10.237,-22.823
79,09-04-2018,LRS,0.11343,0.1061591,0.077505,0.1102961,0.2490109,0.3269774,0.316229,0.359098,0.167099,0.0791264,-12.723,-15.142
62,30-03-2019,ERS,0.1188411,0.1044742,0.0750625,0.0972222,0.2297575,0.3458351,0.3346101,0.3818567,0.1352593,0.0586169,-13.764,-17.98
66,23-02-2019,MVS,0.1055899,0.0918236,0.0610086,0.0875249,0.2684383,0.4081663,0.388148,0.435259,0.1654812,0.0727315,-12.086,-21.386
58,23-02-2019,MVS,0.1042144,0.0917596,0.057952,0.0864247,0.262743,0.369674,0.3572333,0.3884802,0.1727613,0.0795185,-10.658,-17.324
92,14-01-2018,EVS,0.1349089,0.1195833,0.0918328,0.1096252,0.1541741,0.1794353,0.16422,0.1787892,0.0894446,0.0465259,-11.315,-14.61
33,04-05-2019,MS,0.1636837,0.1759313,0.2272828,0.2598641,0.3085869,0.3513576,0.3521703,0.4017224,0.438416,0.2913133,-11.302,-21.865
92,03-02-2019,EVS,0.11849,0.1065926,0.0728687,0.1112971,0.1840386,0.2078222,0.1854212,0.2074058,0.0910298,0.0463503,-9.904,-19.141
84,20-03-2019,ERS,0.109996,0.0954192,0.0653612,0.0858249,0.2372873,0.3791505,0.3619983,0.4123265,0.1476431,0.0605444,-16.86,-19.324
4,08-02-2018,EVS,0.0976064,0.0889004,0.0674952,0.1051681,0.1761777,0.2075917,0.1888453,0.2184814,0.1587145,0.0932432,-10.336,-17.799
14,13-02-2019,MVS,0.1042708,0.0946147,0.0598571,0.0961777,0.2577126,0.3323989,0.3216126,0.3423737,0.1617407,0.0774756,-8.564,-15.768
57,05-03-2019,LVS,0.0989948,0.0845937,0.0552557,0.0779462,0.2589327,0.4129997,0.3905102,0.4440101,0.1665876,0.0703312,-16.739,-21.91
58,05-03-2018,LVS,0.1140694,0.0999381,0.0704738,0.0945595,0.2561728,0.3769412,0.3701644,0.4075115,0.1807406,0.0814935,-13.565,-17.784
99,23-02-2018,MVS,0.1178183,0.107658,0.0745658,0.1063272,0.2435267,0.3190321,0.3061177,0.335712,0.1615314,0.0776544,-11.004,-17.444
48,30-03-2019,ERS,0.1221565,0.1113823,0.0800668,0.1086394,0.2420454,0.3497189,0.3403219,0.3867233,0.1447746,0.0621049,-10.868,-15.656
4,24-04-2019,MS,0.1189289,0.1221513,0.1071593,0.1571504,0.2587253,0.3057428,0.2983591,0.3438022,0.2254205,0.1245021,-12.116,-17.897
38,14-04-2019,LRS,0.1145646,0.1077169,0.0819635,0.1173337,0.2511866,0.326113,0.3136184,0.3613526,0.1867459,0.0941175,-13.548,-16.388
22,30-03-2019,ERS,0.1229222,0.1110777,0.0806032,0.1090659,0.2411774,0.343669,0.3318062,0.382202,0.1492103,0.0663891,-10.76,-15.364
15,05-03-2018,LVS,0.1145727,0.100774,0.0714671,0.0951696,0.2531675,0.3797235,0.3735435,0.4111714,0.1810297,0.0811565,-12.877,-19.439
52,05-03-2019,LVS,0.0992499,0.0851939,0.0562632,0.0789925,0.2623765,0.4197858,0.3969226,0.4479615,0.1720075,0.0722305,-15.313,-22.993
37,13-02-2019,MVS,0.100826,0.0898877,0.0555438,0.092031,0.263063,0.3587013,0.3570814,0.3742638,0.1851886,0.0915376,-11.471,-22.485
84,05-03-2019,LVS,0.0990782,0.0844438,0.0561928,0.0787388,0.2494266,0.3913555,0.3779831,0.4176635,0.1524317,0.0655383,-15.367,-19.527
40,24-01-2019,EVS,0.1826765,0.1667249,0.1457687,0.1630023,0.2002082,0.2196406,0.2007563,0.220219,0.1183526,0.0679178,-11.776,-25
96,05-03-2019,LVS,0.102279,0.0899658,0.0631105,0.0868515,0.2475295,0.3654011,0.343562,0.3878311,0.162118,0.0769078,-12.117,-18.509
86,13-02-2019,MVS,0.0994254,0.092216,0.0528929,0.0973538,0.2937668,0.3789572,0.3730854,0.3924932,0.169239,0.0782928,-10.2,-20.473
71,30-03-2019,ERS,0.122233,0.112415,0.0854277,0.1149235,0.2359727,0.3165112,0.3022463,0.349044,0.1686354,0.0836722,-10.247,-16.249
83,05-03-2018,LVS,0.1223633,0.1091629,0.092093,0.1222317,0.2127495,0.2709271,0.2657501,0.2921355,0.2049063,0.1259412,-14.041,-15.749
31,30-03-2019,ERS,0.1213314,0.1084286,0.0773129,0.1038102,0.241763,0.3700116,0.3605113,0.4107744,0.1507318,0.0655434,-10.546,-15.251
83,30-03-2019,ERS,0.1224076,0.1141142,0.0852161,0.1179685,0.2442451,0.3248909,0.3116777,0.3571905,0.1598497,0.0763583,-9.059,-16.354
64,23-02-2019,MVS,0.1052656,0.0912182,0.0598927,0.0852243,0.244745,0.3431826,0.3222969,0.3627338,0.1484635,0.0646413,-11.238,-17.313
78,04-05-2019,MS,0.1627612,0.1746819,0.2198597,0.2582164,0.3173976,0.3643131,0.3675568,0.417412,0.443649,0.2925322,-11.327,-17.594
48,24-04-2019,MS,0.1126269,0.1083054,0.0908751,0.1291589,0.2384274,0.2958631,0.2899227,0.3362088,0.2024854,0.1064788,-15.764,-18.579
79,24-04-2019,MS,0.1339643,0.1397832,0.1440352,0.1895985,0.2770156,0.321429,0.3184516,0.3615719,0.3061008,0.1963671,-12.871,-17.949
57,30-03-2019,ERS,0.1204673,0.1084423,0.0777145,0.1044315,0.2403899,0.3552104,0.345525,0.3922257,0.145822,0.0636621,-9.204,-16.112
98,05-03-2018,LVS,0.1148061,0.1007126,0.0719185,0.0982766,0.2389486,0.3304605,0.3200728,0.3482579,0.1613808,0.0756109,-10.288,-15.789
44,04-05-2019,MS,0.1588754,0.1680572,0.2198844,0.2522678,0.2978918,0.3401183,0.3429847,0.3939136,0.4413679,0.2910681,-12.985,-22.812
88,03-02-2019,EVS,0.1187312,0.1149319,0.0747639,0.1311237,0.2914708,0.3490218,0.3379053,0.3656625,0.1670995,0.0819277,-12.47,-20.431
19,23-02-2019,MVS,0.1060617,0.0912328,0.0596369,0.0853704,0.2578344,0.3856905,0.375413,0.4144072,0.1765138,0.0808339,-15.528,-20.145
26,24-04-2019,MS,0.1147351,0.113336,0.1003105,0.1398728,0.2372096,0.2828094,0.2746511,0.3129939,0.2358512,0.1320401,-9.895,-22.762
59,14-01-2019,EVS,0.1326164,0.1198197,0.1013883,0.1175883,0.1448917,0.1555448,0.1373324,0.1484793,0.0650955,0.0356703,-8.384,-18.741
100,05-03-2018,LVS,0.1162536,0.10449,0.0743997,0.1021388,0.2443952,0.3317688,0.3188561,0.3509926,0.1549468,0.0725141,-11.744,-19.433
27,05-03-2018,LVS,0.1119864,0.0965838,0.0675889,0.087985,0.2520352,0.408178,0.403104,0.4460484,0.1749504,0.0750022,-15.112,-20.074
98,25-03-2018,ERS,0.1344093,0.1147231,0.0887893,0.1024765,0.2234939,0.3458754,0.3338314,0.3800802,0.1569877,0.0688184,-15.371,-19.041
22,24-04-2019,MS,0.1176463,0.1170871,0.1076182,0.1468126,0.2428849,0.2863749,0.2729616,0.3213609,0.2435263,0.1391707,-11.437,-17.826
46,23-02-2018,MVS,0.1162304,0.1025256,0.0712319,0.0973403,0.2599798,0.3829421,0.3666702,0.4013383,0.1714753,0.077966,-12.326,-18.556
76,03-02-2019,EVS,0.1286245,0.1331276,0.089317,0.1505128,0.2672343,0.2996872,0.2892216,0.3069182,0.1346769,0.0684818,-10.693,-22.189
10,04-05-2019,MS,0.1669377,0.1828249,0.2409015,0.2652651,0.3104295,0.3511546,0.3504462,0.3962549,0.4225518,0.2833238,-11.928,-22.433
91,13-02-2019,MVS,0.100258,0.0869982,0.0541236,0.0883265,0.2608704,0.3552453,0.3481769,0.3722108,0.160776,0.0709497,-10.112,-17.446
30,09-04-2018,LRS,0.1099153,0.1010079,0.0690366,0.1030538,0.2736567,0.4015596,0.3807591,0.4478282,0.1722604,0.0742709,-14.018,-15.148
1,24-04-2019,MS,0.1223371,0.1256805,0.1145968,0.1588948,0.2832151,0.3422674,0.3350095,0.3803817,0.2696726,0.1528598,-12.948,-18.06
73,14-04-2019,LRS,0.1171033,0.1116115,0.0879683,0.1274282,0.2692717,0.340939,0.3233477,0.3830535,0.2046455,0.1023828,-12.747,-15.74
56,05-03-2019,LVS,0.0989555,0.0838652,0.0553052,0.0772595,0.2571181,0.4185201,0.3999196,0.4495529,0.1678785,0.0707052,-15.936,-21.887
45,05-03-2018,LVS,0.1123909,0.0991027,0.0681487,0.0912099,0.2594262,0.3800152,0.3660971,0.4087034,0.1717202,0.0740065,-14.275,-18.528
27,24-04-2018,MS,0.1137108,0.1062988,0.0830927,0.1136747,0.2379794,0.3148417,0.3091337,0.3546509,0.2019554,0.1038861,-10.282,-13.421
45,25-03-2018,ERS,0.1344423,0.1145716,0.0878936,0.1008639,0.2281278,0.3526395,0.3343109,0.3857008,0.1561479,0.068097,-20.367,-21.217
10,03-02-2019,EVS,0.1122109,0.099568,0.068209,0.1014668,0.2168626,0.2642651,0.2413015,0.2735357,0.1387957,0.0655053,-11.694,-18.567
41,23-02-2019,MVS,0.1058065,0.0918705,0.0580231,0.0879,0.2621041,0.3645041,0.334271,0.3841755,0.1677959,0.0716531,-10.017,-18.082
40,23-02-2019,MVS,0.1055237,0.0919092,0.0592167,0.0866883,0.2685447,0.3899041,0.3688992,0.4145652,0.1792886,0.076312,-11.616,-19.558
63,14-04-2019,LRS,0.1156634,0.1089147,0.081957,0.1195151,0.2609758,0.3383648,0.3244084,0.3731478,0.1856455,0.0914861,-11.183,-19.447
45,03-02-2019,EVS,0.116785,0.1031233,0.0712747,0.1006675,0.1713944,0.1933695,0.1775851,0.1932344,0.0854298,0.0427308,-8.922,-20.063
3,08-02-2018,EVS,0.0945807,0.0871007,0.0562984,0.0924568,0.1882736,0.2271758,0.2089975,0.2343426,0.1156222,0.056467,-10.56,-19.408
86,23-02-2019,MVS,0.1043941,0.0898864,0.0574953,0.083167,0.2585312,0.383939,0.3675845,0.4113752,0.1609348,0.0690232,-12.997,-22.228
25,24-04-2018,MS,0.1155437,0.107409,0.0911425,0.1166043,0.2171145,0.2780301,0.2665407,0.3106518,0.2094039,0.1118291,-9.11,-17.147
58,23-02-2018,MVS,0.1179909,0.1056996,0.0737007,0.102266,0.2443942,0.3222621,0.3047891,0.337832,0.1724577,0.0831078,-10.278,-16.958
83,24-04-2019,MS,0.1207524,0.1231168,0.1190724,0.1624975,0.2464374,0.2895526,0.2834991,0.3290379,0.2369168,0.1366472,-9.343,-16.5
83,20-03-2019,ERS,0.1143052,0.1070146,0.073771,0.1068345,0.2553209,0.3624685,0.3391099,0.3939265,0.1575438,0.0703726,-9.692,-19.74
32,25-03-2018,ERS,0.1351202,0.1142096,0.0885202,0.0994476,0.2205986,0.358142,0.3429803,0.3948635,0.1560867,0.0670324,-12.763,-18.838
11,14-04-2019,LRS,0.1172984,0.1148644,0.0897905,0.1322368,0.2480661,0.3041627,0.2926436,0.3375629,0.1673958,0.0840159,-12.59,-19.13
53,05-03-2018,LVS,0.1128867,0.0989572,0.0693475,0.0945247,0.256088,0.3694883,0.3555348,0.3962763,0.1695918,0.074223,-13.931,-22.686
86,20-03-2019,ERS,0.110096,0.0946402,0.0645227,0.0834796,0.2397966,0.4003504,0.3815383,0.4365678,0.157191,0.0656322,-18.213,-24.096
47,09-04-2018,LRS,0.1116771,0.1022029,0.0735248,0.1048631,0.2589866,0.3752881,0.3649326,0.413804,0.1732485,0.0801581,-9.923,-18.177
44,23-02-2018,MVS,0.1146583,0.1021561,0.0688548,0.0962817,0.2570683,0.3639222,0.3468067,0.3841291,0.1729482,0.0765536,-11.413,-18.065
14,30-03-2019,ERS,0.1217944,0.1116735,0.0820337,0.1111876,0.2482022,0.3528216,0.3444446,0.3902208,0.16835,0.0799269,-11.247,-16.969
1,04-05-2019,MS,0.1544543,0.1622393,0.2011471,0.2335364,0.2847461,0.3244194,0.3270235,0.3732087,0.4252913,0.2834998,-12.717,-19.926
7,24-04-2018,MS,0.1312754,0.1306556,0.1295783,0.1627812,0.2280606,0.2682871,0.2600703,0.3022411,0.2467519,0.1541753,-8.895,-16.827
87,05-03-2019,LVS,0.0994986,0.0852168,0.0571324,0.0807904,0.250717,0.4002105,0.3815884,0.4269904,0.165369,0.0730927,-16.601,-24.469
97,09-04-2018,LRS,0.11296,0.1033027,0.074537,0.1055155,0.2535449,0.3588015,0.3440467,0.3943107,0.1668764,0.075101,-13.222,-17.187
97,04-05-2019,MS,0.1625539,0.1734982,0.2247487,0.2539965,0.3075425,0.346698,0.3478773,0.3985927,0.4172151,0.2808661,-13.145,-16.519
4,30-03-2019,ERS,0.120539,0.1118371,0.0816025,0.1151376,0.2495546,0.3465705,0.3323189,0.3833313,0.1495429,0.0690033,-10.579,-15.336
52,14-04-2019,LRS,0.1154164,0.110318,0.0844495,0.1218155,0.2629434,0.3383336,0.3218406,0.3766504,0.1965527,0.098392,-13.346,-19.903
18,09-04-2018,LRS,0.1163361,0.1071382,0.0832407,0.1136239,0.2389389,0.3121237,0.2966903,0.3467913,0.17437,0.0876502,-13.584,-17.381
77,24-04-2019,MS,0.1139009,0.111128,0.0919955,0.1334723,0.2534068,0.3120421,0.3060321,0.3455334,0.2069536,0.1096143,-13.741,-18.811
5,05-03-2019,LVS,0.1011382,0.0884167,0.06229,0.087472,0.2440302,0.3619959,0.3467525,0.383043,0.1643663,0.0787652,-13.471,-20.447
43,25-03-2018,ERS,0.1354003,0.1158417,0.089973,0.1038944,0.2290058,0.3564406,0.3504594,0.395286,0.1705761,0.0775939,-16.637,-20.471
9,20-03-2019,ERS,0.1121544,0.1011973,0.0705112,0.0968575,0.2425598,0.3690964,0.3488111,0.4043385,0.1505521,0.0645839,-12.526,-17.907
11,24-04-2018,MS,0.1190981,0.1133545,0.1059504,0.1322939,0.1958818,0.2320634,0.2268999,0.2599425,0.1957104,0.1138219,-9.924,-16.055
60,23-02-2019,MVS,0.1040879,0.089771,0.0575971,0.0817141,0.2585093,0.3809059,0.3605199,0.4056881,0.1646911,0.0712552,-12.73,-17.235
58,30-03-2019,ERS,0.1179821,0.1034213,0.0740449,0.0959336,0.2293524,0.3632639,0.3546506,0.4000307,0.1413351,0.0627034,-12.782,-16.316
36,05-03-2019,LVS,0.0996454,0.0872301,0.0581366,0.0843818,0.2588082,0.3915316,0.3774499,0.4204026,0.1748087,0.0797277,-15.39,-18.759
95,20-03-2019,ERS,0.1084344,0.0945118,0.0631326,0.0828131,0.2456784,0.4078095,0.3832291,0.4430797,0.1599009,0.0638,-16.423,-22.534
56,23-02-2019,MVS,0.10629,0.0917134,0.0578927,0.0863402,0.2726654,0.3994877,0.3798391,0.4269153,0.181255,0.0776912,-13.848,-18.201
19,14-01-2019,EVS,0.1336583,0.1208051,0.1040422,0.127761,0.1475816,0.1621831,0.1456913,0.16484,0.0768458,0.0448258,-12.86,-20.999
78,05-03-2019,LVS,0.0995291,0.0851349,0.0577651,0.0784689,0.2541856,0.4107123,0.3860847,0.4357304,0.1696295,0.076751,-15.839,-20.309
73,13-02-2019,MVS,0.0983455,0.0865654,0.0530313,0.0872823,0.2611303,0.3551088,0.347136,0.3719538,0.1617208,0.0736423,-9.807,-19.654
60,30-03-2019,ERS,0.1183573,0.104478,0.0743785,0.0967637,0.2319567,0.3564367,0.3476861,0.3931826,0.1376893,0.0586033,-14.034,-15.5
62,05-03-2019,LVS,0.0981748,0.0844139,0.0542477,0.0771008,0.2619948,0.4062552,0.3857999,0.433103,0.1621929,0.0697375,-15.909,-25.582
100,09-04-2018,LRS,0.111844,0.1031809,0.0733075,0.1072946,0.2538713,0.3488068,0.3304219,0.38568,0.1596819,0.0720729,-10.79,-16.957
67,08-02-2018,EVS,0.1057411,0.1010447,0.0840009,0.1193619,0.1776596,0.2049006,0.1815481,0.2182388,0.1455605,0.081351,-8.601,-18.945
42,30-03-2019,ERS,0.1192376,0.1073366,0.0773934,0.1046787,0.2444469,0.3638411,0.3565547,0.4073686,0.1453396,0.0631686,-10.48,-13.594
14,09-04-2018,LRS,0.1132034,0.1044657,0.0754772,0.1081114,0.262903,0.3661649,0.351557,0.405216,0.1842011,0.0877758,-12.334,-17.643
13,05-03-2019,LVS,0.1058585,0.1006036,0.0674894,0.100091,0.3029214,0.4158358,0.4108876,0.4465868,0.178433,0.0803358,-10.712,-17.695
91,24-01-2019,EVS,0.1505119,0.1327085,0.1040406,0.1291909,0.2055856,0.2364072,0.2182395,0.2470008,0.1171351,0.0610815,-10.41,-20.28
54,23-02-2018,MVS,0.1155667,0.1038608,0.0699555,0.0981019,0.2715889,0.3863919,0.366507,0.4118052,0.1795611,0.0782181,-12.131,-16.552
63,25-03-2018,ERS,0.1398549,0.1228811,0.1003277,0.1188529,0.2258888,0.3094336,0.2937515,0.333011,0.1647693,0.0826634,-11.494,-19.459
49,05-03-2018,LVS,0.1162268,0.1053688,0.0768324,0.1071456,0.2421007,0.3096675,0.3035715,0.3357266,0.1480091,0.0686388,-10.623,-15.738
93,05-03-2018,MVS,0.1131281,0.0989434,0.0685386,0.0906462,0.2577077,0.3937846,0.391688,0.4280923,0.1763692,0.0775923,-15.41,-19.443
22,05-03-2018,LVS,0.1131694,0.0983558,0.0691258,0.0905648,0.2439662,0.3676349,0.355539,0.3990609,0.158402,0.0688003,-15.107,-16.1
69,30-03-2019,ERS,0.1232106,0.1134166,0.0849614,0.114331,0.2404495,0.3309361,0.3213687,0.3707347,0.1554169,0.0730047,-10.842,-16.517
32,14-04-2019,LRS,0.1174141,0.1134559,0.0842569,0.125949,0.2936538,0.3897754,0.3770266,0.4329761,0.2112325,0.1040443,-11.29,-17.709
66,05-03-2019,LVS,0.1009882,0.0868048,0.0594575,0.0805105,0.2569807,0.4179283,0.3960765,0.4488141,0.15771,0.0697571,-17.264,-20.73
60,05-03-2018,LVS,0.1130398,0.0984236,0.0690691,0.0899325,0.2556936,0.3993403,0.3917155,0.4347378,0.1719449,0.075412,-14.332,-22.4
39,14-01-2018,EVS,0.1348738,0.1146494,0.0972111,0.1063391,0.1205736,0.1307877,0.1161303,0.1330669,0.0652122,0.0390174,-10.822,-16.874
34,29-01-2018,EVS,0.1271825,0.1121644,0.089179,0.1154841,0.1516568,0.1663105,0.147967,0.1653597,0.0749789,0.0412824,-10.179,-23.215
85,05-03-2019,LVS,0.0995295,0.0842372,0.056646,0.0767327,0.2460752,0.4028459,0.3815077,0.4326594,0.1585069,0.0696778,-18.397,-21.124
